,ibns_20u,ibns_20u_9n,vgs_m1,ibn_settl_err,name,type,time,OK
0,21.1875,21.18694,0.7109046,0.5599999999985175,tran_LayGtVtAfsTl,Lay,Tue Dec 20 22:47:48 2022,True
1,22.35645,22.35643,0.6284555,0.019999999998010977,tran_LayGtVtAsfTl,Lay,Tue Dec 20 22:47:48 2022,True
2,22.327779999999997,22.327749999999998,0.639301,0.02999999999871053,tran_LayGtVtAffTl,Lay,Tue Dec 20 22:47:48 2022,True
3,21.318340000000003,21.31799,0.6990653,0.3500000000007675,tran_LayGtVtAssTl,Lay,Tue Dec 20 22:47:48 2022,True
4,21.260029999999997,21.25762,0.6003082,2.4099999999991857,tran_LayGtVtAfsTh,Lay,Tue Dec 20 22:47:48 2022,False
5,22.34242,22.342219999999998,0.5111679,0.20000000000043855,tran_LayGtVtAsfTh,Lay,Tue Dec 20 22:47:48 2022,True
6,22.322110000000002,22.321839999999998,0.5221534,0.2700000000019473,tran_LayGtVtAffTh,Lay,Tue Dec 20 22:47:48 2022,True
7,21.38193,21.38019,0.5882788,1.7400000000031377,tran_LayGtVtAssTh,Lay,Tue Dec 20 22:47:48 2022,True
